sort_order,repo_uri,resource_uri,parent_uri,archival_object_uri,resource_title,archival_object_title,archival_object_level,extent_number,extent_type,extent_portion
00002.00026,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021392,Othniel Charles Marsh papers,Yale and Heidelberg Songs,file,,,
00002.00027,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021365,/repositories/12/archival_objects/2021393,Othniel Charles Marsh papers,"Degrees, Honorary Degrees, and Membership Certificates.[for listing of contents of this Folio, see Appendix]",file,,,
00003.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021394,/repositories/12/archival_objects/2021395,Othniel Charles Marsh papers,Diary and Notebooks,file,,,
00003.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021394,/repositories/12/archival_objects/2021396,Othniel Charles Marsh papers,Andover Journal,file,,,
00003.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021394,/repositories/12/archival_objects/2021397,Othniel Charles Marsh papers,Compositions,file,,,
00003.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021394,/repositories/12/archival_objects/2021420,Othniel Charles Marsh papers,"""The Mirror,"" Andover",file,,,
00003.00002.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021398,Othniel Charles Marsh papers,1847,file,,,
00003.00002.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021399,Othniel Charles Marsh papers,1848,file,,,
00003.00002.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021400,Othniel Charles Marsh papers,1849,file,,,
00003.00002.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021401,Othniel Charles Marsh papers,1850,file,,,
00003.00002.00004,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021402,Othniel Charles Marsh papers,1852,file,,,
00003.00002.00005,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021403,Othniel Charles Marsh papers,1853,file,,,
00003.00002.00006,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021404,Othniel Charles Marsh papers,1854,file,,,
00003.00002.00007,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021405,Othniel Charles Marsh papers,1855,file,,,
00003.00002.00008,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021406,Othniel Charles Marsh papers,1856,file,,,
00003.00002.00009,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021407,Othniel Charles Marsh papers,1857,file,,,
00003.00002.00010,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021408,Othniel Charles Marsh papers,1858,file,,,
00003.00002.00011,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021409,Othniel Charles Marsh papers,1859,file,,,
00003.00002.00012,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021410,Othniel Charles Marsh papers,1860,file,,,
00003.00002.00013,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021411,Othniel Charles Marsh papers,"""C"" Compositions",file,,,
00003.00002.00014,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021412,Othniel Charles Marsh papers,"""E"" and ""F"" Compositions",file,,,
00003.00002.00015,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021413,Othniel Charles Marsh papers,"""H"" and ""I"" Compositions",file,,,
00003.00002.00016,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021414,Othniel Charles Marsh papers,"""L"" Compositions",file,,,
00003.00002.00017,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021415,Othniel Charles Marsh papers,"""M"" Compositions",file,,,
00003.00002.00018,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021416,Othniel Charles Marsh papers,"""N"" Compositions",file,,,
00003.00002.00019,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021417,Othniel Charles Marsh papers,"""P"" Compositions",file,,,
00003.00002.00020,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021418,Othniel Charles Marsh papers,"""R"", ""S"", and ""T"" Compositions",file,,,
00003.00002.00021,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021397,/repositories/12/archival_objects/2021419,Othniel Charles Marsh papers,"""U"", ""V"" and ""W"" Compositions",file,,,
00003.00003.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021420,/repositories/12/archival_objects/2021421,Othniel Charles Marsh papers,1855 July,file,,,
00003.00003.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021420,/repositories/12/archival_objects/2021422,Othniel Charles Marsh papers,1855 November,file,,,
00003.00003.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021420,/repositories/12/archival_objects/2021423,Othniel Charles Marsh papers,1856 March,file,,,
00004.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021425,Othniel Charles Marsh papers,"O. C. Marsh's Narrative Volume, Chapter I, Draft",file,,,
00004.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021426,Othniel Charles Marsh papers,"O. C. Marsh's Narrative Volume, Chapter I",file,,,
00004.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021427,Othniel Charles Marsh papers,"O. C. Marsh's Narrative Volume, Chapter I (carbon copy)",file,,,
00004.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021428,Othniel Charles Marsh papers,"O. C. Marsh's Kansas Stories, no's 1, 2, 3 and 11",file,,,
00004.00004,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021429,Othniel Charles Marsh papers,"O. C. Marsh's Kansas Stories, no's 1, 2, 3 and 11 (carbon copy)",file,,,
00004.00005,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021430,Othniel Charles Marsh papers,Correspondence re Howe-Grinnell Book on O. C. Marsh,file,,,
00004.00006,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021431,Othniel Charles Marsh papers,Grinnell's proposed Introduction to O. C. Marsh Narrative,file,,,
00004.00007,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021432,Othniel Charles Marsh papers,"Grinnell's copy of Marsh's Narrative Volume, Chapter I and no's 1, 2, 3 and 11",file,,,
00004.00008,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021433,Othniel Charles Marsh papers,"J. W. Wadsworth's copy of Marsh's Narrative Volume, Chapter I and no's 1, 2, 3 and 11",file,,,
00004.00009,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021434,Othniel Charles Marsh papers,"J. W. Wadsworth copy of Marsh Narrative, carbon copy: Chapter I, no's. 1, 2, 3, and 11",file,,,
00004.00010,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021435,Othniel Charles Marsh papers,Howe notes for Address on O. C. Marsh (1931) and Prudden's account of 1873 expedition,file,,,
00004.00011,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021436,Othniel Charles Marsh papers,Howe's notes for Marsh Biograph,file,,,
00004.00012,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021437,Othniel Charles Marsh papers,Correspondence re Howe-Grinnell book on Marsh,file,,,
00004.00013,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021438,Othniel Charles Marsh papers,"Howe's book on Marsh, Introduction",file,,,
00004.00014,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021439,Othniel Charles Marsh papers,"Howe's Book on Marsh, Chapters I, II, IV",file,,,
00004.00015,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021440,Othniel Charles Marsh papers,Schuchert-Howe letters on material for Marsh book,file,,,
00004.00016,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021441,Othniel Charles Marsh papers,"Pamphlet: ""Some Old Houses and Historic Sites in Andover""",file,,,
00004.00017,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021442,Othniel Charles Marsh papers,"Correspondence re O. C. Marsh Biography (George F. Eaton, Donald Adams, and Bernhard Knollenberg correspondence)",file,,,
00004.00018,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021443,Othniel Charles Marsh papers,Printed Matter from Lincoln Lore and New Haven Colony Historical Society,file,,,
00004.00019,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021424,/repositories/12/archival_objects/2021444,Othniel Charles Marsh papers,Album of obituary clippings of O. C. Marsh (not filmed),file,,,
00005.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021445,/repositories/12/archival_objects/2021446,Othniel Charles Marsh papers,Promotional pamphlets on Cardiff Giant,file,,,
00005.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021445,/repositories/12/archival_objects/2021447,Othniel Charles Marsh papers,"Letter of O. C. Marsh re: Cardiff Giant (letter published in <emph render=""italic"">New York Herald</emph>\)",file,,,
00005.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021445,/repositories/12/archival_objects/2021448,Othniel Charles Marsh papers,Cardiff Giant newsclippings,file,,,
00005.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021445,/repositories/12/archival_objects/2021449,Othniel Charles Marsh papers,References on Cardiff Giant for Marsh biography,file,,,
00006.00000,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021450,/repositories/12/archival_objects/2021451,Othniel Charles Marsh papers,O.C. Marsh statements re Red cloud,file,,,
00006.00001,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021450,/repositories/12/archival_objects/2021452,Othniel Charles Marsh papers,Statements re issue of beef,file,,,
00006.00002,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021450,/repositories/12/archival_objects/2021453,Othniel Charles Marsh papers,Red Cloud Report to Indian Commission by Samuel Walker,file,,,
00006.00003,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021450,/repositories/12/archival_objects/2021454,Othniel Charles Marsh papers,Newsclippings and Red Cloud Contracts,file,,,
00006.00004,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2021450,/repositories/12/archival_objects/2021455,Othniel Charles Marsh papers,Report of Bevier on Contract between Saville and Appleton,file,,,
